province,city,year,genealogy_count
湖南省,衡阳市,1939,4
湖南省,衡阳市,1940,8
湖南省,衡阳市,1941,6
湖南省,衡阳市,1942,12
湖南省,衡阳市,1943,12
湖南省,衡阳市,1944,9
湖南省,衡阳市,1945,5
湖南省,衡阳市,1946,2
湖南省,衡阳市,1947,7
湖南省,衡阳市,1948,57
湖南省,衡阳市,1949,15
湖南省,衡阳市,1971,1
湖南省,衡阳市,1979,1
湖南省,衡阳市,1987,1
湖南省,衡阳市,1989,1
湖南省,衡阳市,1990,1
湖南省,衡阳市,1991,2
湖南省,衡阳市,1992,3
湖南省,衡阳市,1993,17
湖南省,衡阳市,1994,20
湖南省,衡阳市,1995,22
湖南省,衡阳市,1996,24
湖南省,衡阳市,1997,14
湖南省,衡阳市,1998,12
湖南省,衡阳市,1999,19
湖南省,衡阳市,2000,18
湖南省,衡阳市,2001,28
湖南省,衡阳市,2002,24
湖南省,衡阳市,2003,25
湖南省,衡阳市,2004,17
湖南省,衡阳市,2005,11
湖南省,衡阳市,2006,13
湖南省,衡阳市,2007,4
湖南省,衡阳市,2008,3
湖南省,衡阳市,2009,6
湖南省,衡阳市,2010,9
湖南省,衡阳市,2011,6
湖南省,衡阳市,2012,4
湖南省,衡阳市,2013,3
湖南省,衡阳市,2014,2
湖南省,衡阳市,2015,10
湖南省,衡阳市,2016,3
湖南省,衡阳市,2017,8
湖南省,衡阳市,2018,5
湖南省,衡阳市,2019,8
湖南省,衡阳市,2020,9
湖南省,衡阳市,2021,4
湖南省,衡阳市,2022,2
湖南省,邵阳市,--,38
湖南省,邵阳市,1546,1
湖南省,邵阳市,1737,1
湖南省,邵阳市,1760,1
湖南省,邵阳市,1762,1
湖南省,邵阳市,1765,2
湖南省,邵阳市,1766,1
湖南省,邵阳市,1770,1
湖南省,邵阳市,1784,1
湖南省,邵阳市,1790,2
湖南省,邵阳市,1792,1
湖南省,邵阳市,1802,1
湖南省,邵阳市,1803,3
湖南省,邵阳市,1804,1
湖南省,邵阳市,1805,2
湖南省,邵阳市,1806,1
湖南省,邵阳市,1809,2
湖南省,邵阳市,1811,1
湖南省,邵阳市,1812,1
湖南省,邵阳市,1813,2
湖南省,邵阳市,1815,2
湖南省,邵阳市,1816,3
湖南省,邵阳市,1817,1
湖南省,邵阳市,1818,3
湖南省,邵阳市,1819,2
湖南省,邵阳市,1821,1
湖南省,邵阳市,1822,1
湖南省,邵阳市,1824,1
湖南省,邵阳市,1826,2
湖南省,邵阳市,1828,1
湖南省,邵阳市,1829,1
湖南省,邵阳市,1832,1
湖南省,邵阳市,1833,2
湖南省,邵阳市,1834,3
湖南省,邵阳市,1837,2
湖南省,邵阳市,1838,1
湖南省,邵阳市,1840,2
湖南省,邵阳市,1841,1
湖南省,邵阳市,1842,2
湖南省,邵阳市,1843,2
湖南省,邵阳市,1844,2
湖南省,邵阳市,1847,2
湖南省,邵阳市,1848,1
湖南省,邵阳市,1849,1
湖南省,邵阳市,1850,1
湖南省,邵阳市,1851,1
湖南省,邵阳市,1854,1
湖南省,邵阳市,1855,1
湖南省,邵阳市,1857,5
湖南省,邵阳市,1858,5
湖南省,邵阳市,1859,3
湖南省,邵阳市,1860,2
湖南省,邵阳市,1861,2
湖南省,邵阳市,1862,5
湖南省,邵阳市,1863,5
湖南省,邵阳市,1865,1
湖南省,邵阳市,1866,3
湖南省,邵阳市,1867,1
湖南省,邵阳市,1868,2
湖南省,邵阳市,1869,8
湖南省,邵阳市,1870,4
湖南省,邵阳市,1871,4
湖南省,邵阳市,1872,4
湖南省,邵阳市,1873,6
湖南省,邵阳市,1875,3
湖南省,邵阳市,1876,1
湖南省,邵阳市,1877,6
湖南省,邵阳市,1879,1
湖南省,邵阳市,1880,2
湖南省,邵阳市,1881,4
湖南省,邵阳市,1882,1
湖南省,邵阳市,1883,1
湖南省,邵阳市,1884,3
湖南省,邵阳市,1885,2
湖南省,邵阳市,1887,7
湖南省,邵阳市,1888,5
湖南省,邵阳市,1889,4
湖南省,邵阳市,1890,5
湖南省,邵阳市,1891,3
湖南省,邵阳市,1892,6
湖南省,邵阳市,1893,4
湖南省,邵阳市,1894,2
湖南省,邵阳市,1896,1
湖南省,邵阳市,1897,6
湖南省,邵阳市,1898,5
湖南省,邵阳市,1899,9
湖南省,邵阳市,1900,6
湖南省,邵阳市,1901,1
湖南省,邵阳市,1902,7
湖南省,邵阳市,1903,4
湖南省,邵阳市,1904,10
湖南省,邵阳市,1905,13
湖南省,邵阳市,1906,7
湖南省,邵阳市,1907,9
湖南省,邵阳市,1908,3
湖南省,邵阳市,1909,10
湖南省,邵阳市,1910,8
湖南省,邵阳市,1911,18
湖南省,邵阳市,1912,12
湖南省,邵阳市,1913,14
湖南省,邵阳市,1914,6
湖南省,邵阳市,1915,11
湖南省,邵阳市,1916,15
湖南省,邵阳市,1917,12
湖南省,邵阳市,1918,11
湖南省,邵阳市,1919,16
湖南省,邵阳市,1920,15
湖南省,邵阳市,1921,7
湖南省,邵阳市,1922,4
湖南省,邵阳市,1923,1
湖南省,邵阳市,1924,16
湖南省,邵阳市,1925,17
湖南省,邵阳市,1926,8
湖南省,邵阳市,1927,14
湖南省,邵阳市,1928,10
湖南省,邵阳市,1929,9
湖南省,邵阳市,1930,8
湖南省,邵阳市,1931,7
湖南省,邵阳市,1932,12
湖南省,邵阳市,1933,13
湖南省,邵阳市,1934,9
湖南省,邵阳市,1935,1
湖南省,邵阳市,1936,12
湖南省,邵阳市,1937,11
湖南省,邵阳市,1938,8
湖南省,邵阳市,1939,6
湖南省,邵阳市,1940,8
湖南省,邵阳市,1941,16
湖南省,邵阳市,1942,15
湖南省,邵阳市,1943,15
湖南省,邵阳市,1944,11
湖南省,邵阳市,1945,9
湖南省,邵阳市,1946,11
湖南省,邵阳市,1947,15
湖南省,邵阳市,1948,83
湖南省,邵阳市,1949,27
湖南省,邵阳市,1950,5
湖南省,邵阳市,1951,1
湖南省,邵阳市,1952,1
湖南省,邵阳市,1978,1
湖南省,邵阳市,1985,1
湖南省,邵阳市,1986,5
湖南省,邵阳市,1987,9
湖南省,邵阳市,1988,9
湖南省,邵阳市,1989,19
湖南省,邵阳市,1990,29
湖南省,邵阳市,1991,24
湖南省,邵阳市,1992,39
湖南省,邵阳市,1993,56
湖南省,邵阳市,1994,56
湖南省,邵阳市,1995,49
湖南省,邵阳市,1996,28
湖南省,邵阳市,1997,11
湖南省,邵阳市,1998,5
湖南省,邵阳市,1999,13
湖南省,邵阳市,2000,4
湖南省,邵阳市,2001,8
湖南省,邵阳市,2002,7
湖南省,邵阳市,2003,7
湖南省,邵阳市,2004,3
湖南省,邵阳市,2005,7
湖南省,邵阳市,2006,9
湖南省,邵阳市,2007,8
湖南省,邵阳市,2008,11
湖南省,邵阳市,2009,9
湖南省,邵阳市,2010,6
湖南省,邵阳市,2011,8
湖南省,邵阳市,2012,7
湖南省,邵阳市,2013,13
湖南省,邵阳市,2014,13
湖南省,邵阳市,2015,7
湖南省,邵阳市,2016,15
湖南省,邵阳市,2017,5
湖南省,邵阳市,2018,4
湖南省,邵阳市,2019,15
湖南省,邵阳市,2020,7
湖南省,邵阳市,2021,6
湖南省,邵阳市,2022,2
湖南省,邵阳市,2023,1
湖南省,郴州市,--,19
湖南省,郴州市,1732,1
湖南省,郴州市,1736,1
湖南省,郴州市,1749,1
湖南省,郴州市,1761,2
湖南省,郴州市,1763,1
湖南省,郴州市,1766,2
湖南省,郴州市,1767,1
湖南省,郴州市,1774,1
湖南省,郴州市,1781,1
湖南省,郴州市,1782,1
湖南省,郴州市,1787,1
湖南省,郴州市,1793,1
湖南省,郴州市,1797,1
湖南省,郴州市,1798,1
湖南省,郴州市,1799,1
湖南省,郴州市,1800,1
湖南省,郴州市,1803,2
湖南省,郴州市,1805,1
湖南省,郴州市,1807,1
湖南省,郴州市,1811,1
湖南省,郴州市,1812,1
湖南省,郴州市,1827,2
湖南省,郴州市,1832,1
湖南省,郴州市,1834,3
湖南省,郴州市,1838,1
湖南省,郴州市,1840,3
湖南省,郴州市,1841,2
湖南省,郴州市,1846,1
湖南省,郴州市,1847,4
湖南省,郴州市,1848,1
湖南省,郴州市,1849,1
湖南省,郴州市,1850,1
湖南省,郴州市,1851,2
湖南省,郴州市,1853,2
湖南省,郴州市,1854,1
湖南省,郴州市,1861,5
湖南省,郴州市,1862,1
湖南省,郴州市,1863,1
湖南省,郴州市,1864,3
湖南省,郴州市,1865,3
湖南省,郴州市,1866,1
湖南省,郴州市,1867,2
湖南省,郴州市,1869,3
湖南省,郴州市,1870,5
湖南省,郴州市,1871,1
湖南省,郴州市,1872,2
湖南省,郴州市,1873,1
湖南省,郴州市,1874,1
湖南省,郴州市,1875,1
湖南省,郴州市,1876,2
湖南省,郴州市,1877,3
湖南省,郴州市,1878,2
湖南省,郴州市,1881,1
湖南省,郴州市,1883,3
湖南省,郴州市,1884,2
湖南省,郴州市,1886,1
湖南省,郴州市,1888,1
湖南省,郴州市,1891,3
湖南省,郴州市,1892,2
湖南省,郴州市,1893,1
湖南省,郴州市,1894,2
湖南省,郴州市,1895,4
湖南省,郴州市,1896,6
湖南省,郴州市,1897,4
湖南省,郴州市,1898,1
湖南省,郴州市,1899,4
湖南省,郴州市,1900,1
湖南省,郴州市,1901,2
湖南省,郴州市,1902,1
湖南省,郴州市,1903,2
湖南省,郴州市,1904,3
湖南省,郴州市,1905,6
湖南省,郴州市,1906,3
湖南省,郴州市,1907,5
湖南省,郴州市,1908,1
湖南省,郴州市,1909,1
湖南省,郴州市,1910,3
湖南省,郴州市,1911,5
湖南省,郴州市,1913,3
湖南省,郴州市,1914,6
湖南省,郴州市,1915,3
湖南省,郴州市,1916,5
湖南省,郴州市,1917,4
湖南省,郴州市,1918,1
湖南省,郴州市,1919,1
湖南省,郴州市,1920,2
湖南省,郴州市,1921,5
湖南省,郴州市,1922,4
湖南省,郴州市,1923,3
湖南省,郴州市,1925,3
湖南省,郴州市,1926,5
湖南省,郴州市,1927,2
湖南省,郴州市,1929,4
湖南省,郴州市,1930,2
湖南省,郴州市,1931,2
湖南省,郴州市,1932,11
湖南省,郴州市,1933,7
湖南省,郴州市,1934,5
湖南省,郴州市,1935,1
湖南省,郴州市,1936,7
湖南省,郴州市,1937,12
湖南省,郴州市,1938,4
湖南省,郴州市,1940,5
湖南省,郴州市,1941,2
湖南省,郴州市,1942,4
湖南省,郴州市,1943,5
湖南省,郴州市,1944,2
湖南省,郴州市,1946,1
湖南省,郴州市,1947,4
湖南省,郴州市,1948,93
湖南省,郴州市,1949,14
湖南省,郴州市,1950,1
湖南省,郴州市,1986,1
湖南省,郴州市,1989,1
湖南省,郴州市,1990,1
湖南省,郴州市,1991,4
湖南省,郴州市,1992,10
湖南省,郴州市,1993,20
湖南省,郴州市,1994,19
湖南省,郴州市,1995,26
湖南省,郴州市,1996,13
湖南省,郴州市,1997,4
湖南省,郴州市,1998,5
湖南省,郴州市,1999,7
湖南省,郴州市,2000,4
湖南省,郴州市,2001,11
湖南省,郴州市,2002,8
湖南省,郴州市,2003,5
湖南省,郴州市,2004,8
湖南省,郴州市,2005,6
湖南省,郴州市,2006,5
湖南省,郴州市,2007,6
湖南省,郴州市,2008,9
湖南省,郴州市,2009,3
湖南省,郴州市,2011,3
湖南省,郴州市,2012,2
湖南省,郴州市,2013,1
湖南省,郴州市,2014,3
湖南省,郴州市,2015,4
湖南省,郴州市,2016,8
湖南省,郴州市,2017,8
湖南省,郴州市,2018,5
湖南省,郴州市,2019,9
湖南省,郴州市,2020,4
湖南省,郴州市,2021,4
湖南省,郴州市,2022,2
湖南省,郴州市,2023,3
湖南省,长沙市,--,217
湖南省,长沙市,1520,2
湖南省,长沙市,1545,1
湖南省,长沙市,1673,1
湖南省,长沙市,1701,1
湖南省,长沙市,1708,1
湖南省,长沙市,1714,1
湖南省,长沙市,1723,1
湖南省,长沙市,1724,1
湖南省,长沙市,1733,2
湖南省,长沙市,1734,1
湖南省,长沙市,1737,1
湖南省,长沙市,1739,1
湖南省,长沙市,1740,1
湖南省,长沙市,1741,1
湖南省,长沙市,1744,1
湖南省,长沙市,1749,3
湖南省,长沙市,1753,1
湖南省,长沙市,1756,1
湖南省,长沙市,1757,1
湖南省,长沙市,1758,1
湖南省,长沙市,1759,1
湖南省,长沙市,1761,2
湖南省,长沙市,1762,1
湖南省,长沙市,1763,2
湖南省,长沙市,1764,1
湖南省,长沙市,1766,1
湖南省,长沙市,1768,1
湖南省,长沙市,1769,1
湖南省,长沙市,1770,2
湖南省,长沙市,1771,1
湖南省,长沙市,1775,1
湖南省,长沙市,1778,2
湖南省,长沙市,1780,1
湖南省,长沙市,1785,1
湖南省,长沙市,1786,2
湖南省,长沙市,1787,1
湖南省,长沙市,1790,2
湖南省,长沙市,1792,1
湖南省,长沙市,1793,1
湖南省,长沙市,1794,1
湖南省,长沙市,1798,2
湖南省,长沙市,1799,4
湖南省,长沙市,1800,2
湖南省,长沙市,1802,3
湖南省,长沙市,1803,4
湖南省,长沙市,1806,1
湖南省,长沙市,1807,6
湖南省,长沙市,1808,2
湖南省,长沙市,1809,2
湖南省,长沙市,1810,2
湖南省,长沙市,1811,3
湖南省,长沙市,1812,1
湖南省,长沙市,1813,3
湖南省,长沙市,1814,3
湖南省,长沙市,1815,1
湖南省,长沙市,1816,2
湖南省,长沙市,1817,3
湖南省,长沙市,1818,8
湖南省,长沙市,1819,3
湖南省,长沙市,1820,3
湖南省,长沙市,1821,3
湖南省,长沙市,1823,4
湖南省,长沙市,1824,1
湖南省,长沙市,1825,3
湖南省,长沙市,1826,4
湖南省,长沙市,1827,3
湖南省,长沙市,1828,2
湖南省,长沙市,1829,2
湖南省,长沙市,1830,3
湖南省,长沙市,1831,2
湖南省,长沙市,1832,5
湖南省,长沙市,1833,11
湖南省,长沙市,1834,4
湖南省,长沙市,1836,2
湖南省,长沙市,1837,4
湖南省,长沙市,1838,4
湖南省,长沙市,1839,3
湖南省,长沙市,1840,3
湖南省,长沙市,1841,3
湖南省,长沙市,1842,7
湖南省,长沙市,1843,8
湖南省,长沙市,1844,7
湖南省,长沙市,1845,4
湖南省,长沙市,1846,2
湖南省,长沙市,1847,5
湖南省,长沙市,1848,6
湖南省,长沙市,1849,1
湖南省,长沙市,1850,3
湖南省,长沙市,1851,5
湖南省,长沙市,1852,1
湖南省,长沙市,1853,2
湖南省,长沙市,1854,3
湖南省,长沙市,1855,4
湖南省,长沙市,1856,4
湖南省,长沙市,1857,4
湖南省,长沙市,1858,9
湖南省,长沙市,1859,13
湖南省,长沙市,1860,15
湖南省,长沙市,1861,12
湖南省,长沙市,1862,7
湖南省,长沙市,1863,7
湖南省,长沙市,1864,14
湖南省,长沙市,1865,9
湖南省,长沙市,1866,15
湖南省,长沙市,1867,8
湖南省,长沙市,1868,9
湖南省,长沙市,1869,8
湖南省,长沙市,1870,3
湖南省,长沙市,1871,17
湖南省,长沙市,1872,8
湖南省,长沙市,1873,7
湖南省,长沙市,1874,16
湖南省,长沙市,1875,10
湖南省,长沙市,1876,9
湖南省,长沙市,1877,9
湖南省,长沙市,1878,12
湖南省,长沙市,1879,7
湖南省,长沙市,1880,9
湖南省,长沙市,1881,11
湖南省,长沙市,1882,8
湖南省,长沙市,1883,7
湖南省,长沙市,1884,9
湖南省,长沙市,1885,9
湖南省,长沙市,1886,7
湖南省,长沙市,1887,6
湖南省,长沙市,1888,11
湖南省,长沙市,1889,16
湖南省,长沙市,1890,9
湖南省,长沙市,1891,11
湖南省,长沙市,1892,21
湖南省,长沙市,1893,16
湖南省,长沙市,1894,16
湖南省,长沙市,1895,10
湖南省,长沙市,1896,6
湖南省,长沙市,1897,13
湖南省,长沙市,1898,15
湖南省,长沙市,1899,7
湖南省,长沙市,1900,24
湖南省,长沙市,1901,15
湖南省,长沙市,1902,18
湖南省,长沙市,1903,15
湖南省,长沙市,1904,27
湖南省,长沙市,1905,19
湖南省,长沙市,1906,17
湖南省,长沙市,1907,21
湖南省,长沙市,1908,24
湖南省,长沙市,1909,28
湖南省,长沙市,1910,25
湖南省,长沙市,1911,25
湖南省,长沙市,1912,18
湖南省,长沙市,1913,21
湖南省,长沙市,1914,31
湖南省,长沙市,1915,22
湖南省,长沙市,1916,28
湖南省,长沙市,1917,25
湖南省,长沙市,1918,13
湖南省,长沙市,1919,20
湖南省,长沙市,1920,16
湖南省,长沙市,1921,30
湖南省,长沙市,1922,31
湖南省,长沙市,1923,23
湖南省,长沙市,1924,47
湖南省,长沙市,1925,27
湖南省,长沙市,1926,22
湖南省,长沙市,1927,10
湖南省,长沙市,1928,24
湖南省,长沙市,1929,33
湖南省,长沙市,1930,24
湖南省,长沙市,1931,22
湖南省,长沙市,1932,13
湖南省,长沙市,1933,21
湖南省,长沙市,1934,17
湖南省,长沙市,1935,23
湖南省,长沙市,1936,36
湖南省,长沙市,1937,33
湖南省,长沙市,1938,33
湖南省,长沙市,1939,25
湖南省,长沙市,1940,16
湖南省,长沙市,1941,23
湖南省,长沙市,1942,25
湖南省,长沙市,1943,24
湖南省,长沙市,1944,8
湖南省,长沙市,1945,10
湖南省,长沙市,1946,14
湖南省,长沙市,1947,36
湖南省,长沙市,1948,153
湖南省,长沙市,1949,48
湖南省,长沙市,1950,1
湖南省,长沙市,1984,1
湖南省,长沙市,1986,1
湖南省,长沙市,1988,1
湖南省,长沙市,1989,3
湖南省,长沙市,1990,1
湖南省,长沙市,1991,1
湖南省,长沙市,1992,4
湖南省,长沙市,1993,7
湖南省,长沙市,1994,23
湖南省,长沙市,1995,21
湖南省,长沙市,1996,16
湖南省,长沙市,1997,29
湖南省,长沙市,1998,7
湖南省,长沙市,1999,6
湖南省,长沙市,2000,8
湖南省,长沙市,2001,6
湖南省,长沙市,2002,5
湖南省,长沙市,2003,5
湖南省,长沙市,2004,13
湖南省,长沙市,2005,15
湖南省,长沙市,2006,20
湖南省,长沙市,2007,7
湖南省,长沙市,2008,12
湖南省,长沙市,2009,10
湖南省,长沙市,2010,10
湖南省,长沙市,2011,11
湖南省,长沙市,2012,9
湖南省,长沙市,2013,9
湖南省,长沙市,2014,16
湖南省,长沙市,2015,11
湖南省,长沙市,2016,16
湖南省,长沙市,2017,12
湖南省,长沙市,2018,7
湖南省,长沙市,2019,19
湖南省,长沙市,2020,17
湖南省,长沙市,2021,14
湖南省,长沙市,2022,4
湖南省,长沙市,2023,1
甘肃省,临夏回族自治州,1830,1
甘肃省,临夏回族自治州,1925,1
甘肃省,临夏回族自治州,1946,1
甘肃省,临夏回族自治州,2018,2
甘肃省,兰州市,--,12
甘肃省,兰州市,1757,1
甘肃省,兰州市,1764,1
甘肃省,兰州市,1812,1
甘肃省,兰州市,1830,1
甘肃省,兰州市,1851,1
甘肃省,兰州市,1886,2
甘肃省,兰州市,1899,1
甘肃省,兰州市,1904,1
甘肃省,兰州市,1918,1
甘肃省,兰州市,1921,1
甘肃省,兰州市,1933,1
甘肃省,兰州市,1993,1
甘肃省,兰州市,1996,2
甘肃省,兰州市,1997,2
甘肃省,兰州市,1998,1
甘肃省,兰州市,1999,1
甘肃省,兰州市,2002,1
甘肃省,兰州市,2004,1
甘肃省,兰州市,2006,3
甘肃省,兰州市,2007,1
甘肃省,兰州市,2008,5
甘肃省,兰州市,2011,1
甘肃省,兰州市,2012,3
甘肃省,兰州市,2013,2
甘肃省,兰州市,2015,2
甘肃省,兰州市,2016,4
甘肃省,兰州市,2017,6
甘肃省,兰州市,2018,4
甘肃省,兰州市,2019,5
甘肃省,兰州市,2020,2
甘肃省,兰州市,2021,4
甘肃省,兰州市,2022,3
甘肃省,回族自治州,2000,1
甘肃省,天水市,--,1
甘肃省,天水市,1681,1
甘肃省,天水市,1885,1
甘肃省,天水市,1908,1
甘肃省,天水市,1995,1
甘肃省,天水市,1997,1
甘肃省,天水市,2003,3
甘肃省,天水市,2004,1
甘肃省,天水市,2006,1
甘肃省,天水市,2007,1
甘肃省,天水市,2009,3
甘肃省,天水市,2012,1
甘肃省,天水市,2013,1
甘肃省,天水市,2016,1
甘肃省,天水市,2017,2
甘肃省,天水市,2018,2
甘肃省,天水市,2020,2
甘肃省,天水市,2022,1
甘肃省,定西市,--,7
甘肃省,定西市,1737,1
甘肃省,定西市,1881,1
甘肃省,定西市,1980,1
甘肃省,定西市,1990,1
甘肃省,定西市,1995,1
甘肃省,定西市,1997,1
甘肃省,定西市,1998,1
甘肃省,定西市,2001,1
甘肃省,定西市,2002,1
甘肃省,定西市,2003,1
甘肃省,定西市,2006,2
甘肃省,定西市,2007,1
甘肃省,定西市,2008,1
甘肃省,定西市,2009,1
甘肃省,定西市,2010,2
甘肃省,定西市,2011,1
甘肃省,定西市,2012,2
甘肃省,定西市,2013,3
甘肃省,定西市,2016,3
甘肃省,定西市,2017,1
甘肃省,定西市,2019,3
甘肃省,定西市,2020,1
甘肃省,定西市,2021,2
甘肃省,平凉市,1868,1
甘肃省,平凉市,1874,1
甘肃省,平凉市,1879,1
甘肃省,平凉市,1888,1
甘肃省,平凉市,1925,1
甘肃省,平凉市,1926,1
甘肃省,平凉市,1928,1
甘肃省,平凉市,1932,1
甘肃省,平凉市,1936,2
甘肃省,平凉市,2003,1
甘肃省,平凉市,2004,1
甘肃省,平凉市,2005,1
甘肃省,平凉市,2007,1
甘肃省,平凉市,2010,1
甘肃省,平凉市,2015,3
甘肃省,平凉市,2021,1
甘肃省,庆阳市,1992,1
甘肃省,庆阳市,1997,1
甘肃省,庆阳市,2001,1
甘肃省,庆阳市,2003,1
甘肃省,庆阳市,2004,2
甘肃省,庆阳市,2005,1
甘肃省,庆阳市,2006,1
甘肃省,庆阳市,2010,1
甘肃省,庆阳市,2011,1
甘肃省,庆阳市,2013,1
甘肃省,庆阳市,2016,1
甘肃省,庆阳市,2017,2
甘肃省,庆阳市,2019,2
甘肃省,庆阳市,2020,1
甘肃省,张掖市,2008,1
甘肃省,张掖市,2010,1
甘肃省,张掖市,2011,3
甘肃省,张掖市,2012,1
甘肃省,张掖市,2014,1
甘肃省,张掖市,2016,2
甘肃省,张掖市,2020,2
甘肃省,武威市,1914,1
甘肃省,武威市,1943,1
甘肃省,武威市,1944,1
甘肃省,武威市,1999,1
甘肃省,武威市,2004,1
甘肃省,武威市,2007,2
甘肃省,武威市,2008,1
甘肃省,武威市,2012,1
甘肃省,武威市,2015,3
甘肃省,武威市,2017,3
甘肃省,武威市,2021,1
甘肃省,甘南藏族自治州,--,1
甘肃省,甘南藏族自治州,2001,1
甘肃省,白银市,1853,1
甘肃省,白银市,1854,1
甘肃省,白银市,1943,1
甘肃省,白银市,1992,1
甘肃省,白银市,1994,1
甘肃省,白银市,1995,1
甘肃省,白银市,1996,1
甘肃省,白银市,2002,1
甘肃省,白银市,2006,3
甘肃省,白银市,2007,2
甘肃省,白银市,2008,2
甘肃省,白银市,2009,1
甘肃省,白银市,2010,1
甘肃省,白银市,2011,1
甘肃省,白银市,2012,2
甘肃省,白银市,2014,2
甘肃省,白银市,2016,1
甘肃省,白银市,2017,2
甘肃省,白银市,2018,1
甘肃省,白银市,2019,1
甘肃省,白银市,2020,1
甘肃省,白银市,2021,2
甘肃省,白银市,2022,1
甘肃省,酒泉市,2018,1
甘肃省,金昌市,1996,1
甘肃省,金昌市,1999,1
甘肃省,金昌市,2001,1
甘肃省,金昌市,2008,1
甘肃省,金昌市,2014,1
甘肃省,陇南市,--,2
甘肃省,陇南市,1867,1
甘肃省,陇南市,1928,1
甘肃省,陇南市,2010,1
甘肃省,陇南市,2011,1
甘肃省,陇南市,2016,1
甘肃省,陇南市,2018,1
甘肃省,陇南市,2021,1
福建省,三明市,--,33
福建省,三明市,1594,1
福建省,三明市,1712,1
福建省,三明市,1758,1
福建省,三明市,1760,1
福建省,三明市,1764,1
福建省,三明市,1771,1
福建省,三明市,1779,1
福建省,三明市,1781,1
福建省,三明市,1794,1
福建省,三明市,1801,1
福建省,三明市,1808,1
福建省,三明市,1809,1
福建省,三明市,1814,1
福建省,三明市,1815,1
福建省,三明市,1821,2
福建省,三明市,1828,1
福建省,三明市,1831,1
福建省,三明市,1837,2
福建省,三明市,1841,1
福建省,三明市,1844,1
福建省,三明市,1851,1
福建省,三明市,1854,1
福建省,三明市,1865,1
福建省,三明市,1866,1
福建省,三明市,1867,4
福建省,三明市,1868,2
福建省,三明市,1869,1
福建省,三明市,1870,1
福建省,三明市,1872,5
福建省,三明市,1873,2
福建省,三明市,1876,3
福建省,三明市,1878,1
福建省,三明市,1883,1
福建省,三明市,1885,1
福建省,三明市,1887,3
福建省,三明市,1890,3
福建省,三明市,1891,1
福建省,三明市,1893,1
福建省,三明市,1894,2
福建省,三明市,1896,1
福建省,三明市,1897,1
福建省,三明市,1898,2
福建省,三明市,1900,4
福建省,三明市,1905,1
福建省,三明市,1906,3
福建省,三明市,1907,2
福建省,三明市,1908,4
福建省,三明市,1909,6
福建省,三明市,1910,2
福建省,三明市,1912,1
福建省,三明市,1913,3
福建省,三明市,1914,2
福建省,三明市,1915,1
福建省,三明市,1917,1
福建省,三明市,1918,1
福建省,三明市,1921,1
福建省,三明市,1922,1
福建省,三明市,1926,1
福建省,三明市,1929,1
福建省,三明市,1930,1
福建省,三明市,1931,2
福建省,三明市,1933,1
福建省,三明市,1936,2
福建省,三明市,1938,1
福建省,三明市,1939,1
福建省,三明市,1940,2
福建省,三明市,1941,2
福建省,三明市,1942,1
福建省,三明市,1943,1
福建省,三明市,1944,1
福建省,三明市,1945,3
福建省,三明市,1946,6
福建省,三明市,1947,2
福建省,三明市,1948,1
福建省,三明市,1955,1
福建省,三明市,1964,1
福建省,三明市,1966,1
福建省,三明市,1969,1
福建省,三明市,1984,1
福建省,三明市,1985,2
福建省,三明市,1986,2
福建省,三明市,1987,2
福建省,三明市,1988,1
福建省,三明市,1989,3
福建省,三明市,1990,14
福建省,三明市,1991,17
福建省,三明市,1992,14
福建省,三明市,1993,25
福建省,三明市,1994,16
福建省,三明市,1995,19
福建省,三明市,1996,10
福建省,三明市,1997,10
福建省,三明市,1998,8
福建省,三明市,1999,1
福建省,三明市,2000,1
福建省,三明市,2001,5
福建省,三明市,2002,5
福建省,三明市,2003,3
福建省,三明市,2004,6
福建省,三明市,2005,6
福建省,三明市,2006,6
福建省,三明市,2007,8
福建省,三明市,2008,5
福建省,三明市,2009,7
福建省,三明市,2010,7
福建省,三明市,2011,13
福建省,三明市,2012,5
福建省,三明市,2013,6
福建省,三明市,2014,13
福建省,三明市,2015,8
福建省,三明市,2016,4
福建省,三明市,2017,7
福建省,三明市,2018,11
福建省,三明市,2019,7
福建省,三明市,2020,1
福建省,南平市,--,17
福建省,南平市,1523,1
福建省,南平市,1620,1
福建省,南平市,1772,1
福建省,南平市,1798,1
福建省,南平市,1802,2
福建省,南平市,1805,1
福建省,南平市,1806,1
福建省,南平市,1812,1
福建省,南平市,1822,1
福建省,南平市,1823,1
福建省,南平市,1825,1
福建省,南平市,1827,2
福建省,南平市,1838,1
福建省,南平市,1852,1
福建省,南平市,1867,1
福建省,南平市,1868,3
福建省,南平市,1870,1
福建省,南平市,1871,2
福建省,南平市,1872,3
福建省,南平市,1873,1
福建省,南平市,1874,1
福建省,南平市,1875,1
福建省,南平市,1877,1
福建省,南平市,1878,3
福建省,南平市,1880,1
福建省,南平市,1881,1
福建省,南平市,1883,1
福建省,南平市,1887,1
福建省,南平市,1888,1
福建省,南平市,1889,2
福建省,南平市,1891,1
福建省,南平市,1892,2
福建省,南平市,1895,1
福建省,南平市,1897,3
福建省,南平市,1898,4
福建省,南平市,1899,2
福建省,南平市,1900,3
福建省,南平市,1902,1
福建省,南平市,1903,1
福建省,南平市,1904,1
福建省,南平市,1905,3
福建省,南平市,1906,1
福建省,南平市,1907,3
福建省,南平市,1909,2
